taxon	sequenceID	pubmed_id	name	isolate	country	collection_year
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084333	DQ084333	16870297	Ovine lentivirus	Ov1	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084334	DQ084334	16870297	Ovine lentivirus	Ov4	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084335	DQ084335	16870297	Ovine lentivirus	Ov8	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084336	DQ084336	16870297	Ovine lentivirus	Ov7	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084337	DQ084337	16870297	Ovine lentivirus	Ov3	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084338	DQ084338	16870297	Ovine lentivirus	Ov6	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084339	DQ084339	16870297	Ovine lentivirus	Ov2	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084340	DQ084340	16870297	Caprine lentivirus	C1	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084341	DQ084341	16870297	Caprine lentivirus	C5	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084342	DQ084342	16870297	Caprine lentivirus	C4	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084343	DQ084343	16870297	Caprine lentivirus	C3	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/DQ084344	DQ084344	16870297	Caprine lentivirus	C2	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/EF676006	EF676006	18024912	Small ruminant lentivirus	It-030g03	Italy	2006
alignment/AL_SRLV_A/member/ncbi-curated-srlv/EF676016	EF676016	18024912	Small ruminant lentivirus	It-053s01	Italy	2006
alignment/AL_SRLV_A/member/ncbi-curated-srlv/EF676017	EF676017	18024912	Small ruminant lentivirus	It-060s01	Italy	2006
alignment/AL_SRLV_A/member/ncbi-curated-srlv/EF676018	EF676018	18024912	Small ruminant lentivirus	It-063s01	Italy	2006
alignment/AL_SRLV_A/member/ncbi-curated-srlv/EF676019	EF676019	18024912	Small ruminant lentivirus	It-064s01	Italy	2006
alignment/AL_SRLV_A/member/ncbi-curated-srlv/EF676020	EF676020	18024912	Small ruminant lentivirus	It-069s01	Italy	2006
alignment/AL_SRLV_A/member/ncbi-curated-srlv/EU010123	EU010123	18024912	Small ruminant lentivirus	It-017.16g03	Italy	2006
alignment/AL_SRLV_A/member/ncbi-curated-srlv/EU010125	EU010125	18024912	Small ruminant lentivirus	It-008g03	Italy	2006
alignment/AL_SRLV_A/member/ncbi-curated-srlv/EU726509	EU726509	18987157	Small ruminant lentivirus	It-013g0299A	Italy	1999
alignment/AL_SRLV_A/member/ncbi-curated-srlv/EU726523	EU726523	18987157	Small ruminant lentivirus	It-039g0207A	Italy	2007
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FJ623120	FJ623120	22155513	Small ruminant lentivirus	16	Poland	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FJ623122	FJ623122	22155513	Small ruminant lentivirus	4007	Poland	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FJ623123	FJ623123	22155513	Small ruminant lentivirus	4819	Poland	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FJ623124	FJ623124	22155513	Small ruminant lentivirus	90472	Poland	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693808	FR693808	21858464	Small ruminant lentivirus	2803.28/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693809	FR693809	21858464	Small ruminant lentivirus	803.42/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693810	FR693810	21858464	Small ruminant lentivirus	0222/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693811	FR693811	21858464	Small ruminant lentivirus	2803.32/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693812	FR693812	21858464	Small ruminant lentivirus	2798.4/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693813	FR693813	21858464	Small ruminant lentivirus	2393/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693814	FR693814	21858464	Small ruminant lentivirus	1462/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693815	FR693815	21858464	Small ruminant lentivirus	6770/UM/09	Italy	2009
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693816	FR693816	21858464	Small ruminant lentivirus	6780/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693818	FR693818	21858464	Small ruminant lentivirus	2803.35/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693819	FR693819	21858464	Small ruminant lentivirus	5012/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693820	FR693820	21858464	Small ruminant lentivirus	6440/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693821	FR693821	21858464	Small ruminant lentivirus	1810/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693822	FR693822	21858464	Small ruminant lentivirus	2803.34/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693823	FR693823	21858464	Small ruminant lentivirus	2607/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693824	FR693824	21858464	Small ruminant lentivirus	2356/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693825	FR693825	21858464	Small ruminant lentivirus	0245/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693826	FR693826	21858464	Small ruminant lentivirus	9440/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693827	FR693827	21858464	Small ruminant lentivirus	2357/UM10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693828	FR693828	21858464	Small ruminant lentivirus	4150/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693829	FR693829	21858464	Small ruminant lentivirus	6408/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693830	FR693830	21858464	Small ruminant lentivirus	7978/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693831	FR693831	21858464	Small ruminant lentivirus	5065/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR693832	FR693832	21858464	Small ruminant lentivirus	7995/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR694692	FR694692	21858464	Small ruminant lentivirus	2797.4/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR694693	FR694693	21858464	Small ruminant lentivirus	2797.11/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR694694	FR694694	21858464	Small ruminant lentivirus	2797.1/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR694908	FR694908	21858464	Small ruminant lentivirus	1017/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR694914	FR694914	21858464	Small ruminant lentivirus	10298/MA/09	Italy	2009
alignment/AL_SRLV_A/member/ncbi-curated-srlv/FR828809	FR828809	21858464	Small ruminant lentivirus	LaSaz06/UM/10	Italy	2010
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255385	GQ255385	20016044	Ovine progressive pneumonia virus	18.4.	United States	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255386	GQ255386	20016044	Ovine progressive pneumonia virus	27.1	United States	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255391	GQ255391	20016044	Ovine progressive pneumonia virus	68.2	United States	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255401	GQ255401	20016044	Ovine progressive pneumonia virus	76.4	United States	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255403	GQ255403	20016044	Ovine progressive pneumonia virus	83.1	United States	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255411	GQ255411	20016044	Ovine progressive pneumonia virus	89.1	United States	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255417	GQ255417	20016044	Ovine progressive pneumonia virus	99.1	United States	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255423	GQ255423	20016044	Ovine progressive pneumonia virus	101.1	United States	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255428	GQ255428	20016044	Ovine progressive pneumonia virus	10.1	United States	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/GQ255433	GQ255433	20016044	Ovine progressive pneumonia virus	WLC-1.1	United States	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/HQ158132	HQ158132	21639904	Small ruminant lentivirus	O16A-27	Canada	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/HQ158133	HQ158133	21639904	Small ruminant lentivirus	O23F-17	Canada	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/HQ158134	HQ158134	21639904	Small ruminant lentivirus	O23F-18	Canada	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/HQ158135	HQ158135	21639904	Small ruminant lentivirus	O23117	Canada	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/HQ158136	HQ158136	21639904	Small ruminant lentivirus	O5A-34	Canada	2004
alignment/AL_SRLV_A/member/ncbi-curated-srlv/HQ848062	HQ848062	21940116	Visna-maedi virus	OMVV 697	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184351	JN184351	23375019	Small ruminant lentivirus	72	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184352	JN184352	23375019	Small ruminant lentivirus	160	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184353	JN184353	23375019	Small ruminant lentivirus	166	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184354	JN184354	23375019	Small ruminant lentivirus	292	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184355	JN184355	23375019	Small ruminant lentivirus	333	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184356	JN184356	23375019	Small ruminant lentivirus	336	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184357	JN184357	23375019	Small ruminant lentivirus	358	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184358	JN184358	23375019	Small ruminant lentivirus	368	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JN184359	JN184359	23375019	Small ruminant lentivirus	698	Spain	2005
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ898278	JQ898278	23124887	Small ruminant lentivirus	K23	Turkey	2007
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ898279	JQ898279	23124887	Small ruminant lentivirus	K24	Turkey	2007
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ898280	JQ898280	23124887	Small ruminant lentivirus	H7	Turkey	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ898281	JQ898281	23124887	Small ruminant lentivirus	K4680	Turkey	2008
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ898282	JQ898282	23124887	Small ruminant lentivirus	B7	Turkey	2007
alignment/AL_SRLV_A/member/ncbi-curated-srlv/JQ898283	JQ898283	23124887	Small ruminant lentivirus	T16	Turkey	2007
alignment/AL_SRLV_A/member/ncbi-curated-srlv/M31646	M31646	2158181	Ovine lentivirus	SA-OMVV	South Africa	1976
alignment/AL_SRLV_A/member/ncbi-curated-srlv/S51392	S51392	1651983	Visna/maedi virus EV1	EV1	United Kingdon	1984
alignment/AL_SRLV_A/member/ncbi-curated-srlv/X54379	X54379	-	Visna-maedi virus	ZZV 1050	Netherlands	1982
