taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454183	AY454183	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5574	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454184	AY454184	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5576	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454185	AY454185	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5578	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454187	AY454187	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5591	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454192	AY454192	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5638	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454193	AY454193	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5639	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454194	AY454194	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5645	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454195	AY454195	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5651	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454196	AY454196	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5660	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454197	AY454197	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5661	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454198	AY454198	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5663	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454199	AY454199	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5666	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454201	AY454201	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5669	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454202	AY454202	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5673	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454203	AY454203	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5674	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454206	AY454206	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5686	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454207	AY454207	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5690	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454212	AY454212	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5700	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454213	AY454213	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5701	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454214	AY454214	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5703	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454215	AY454215	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5705	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454216	AY454216	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5709	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454217	AY454217	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5717	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454218	AY454218	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5720	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454219	AY454219	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5721	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454220	AY454220	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5723	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454221	AY454221	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5731	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454223	AY454223	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5775	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/AY454224	AY454224	14967484	ncbi-curated-srlv	Small ruminant lentivirus	SNCR5776	Switzerland	1	B	1999
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/AY900630	AY900630	-	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	gansu	China	1	B	1992
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EF676000	EF676000	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-014s03	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EF676002	EF676002	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-018g04	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EF676007	EF676007	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-035s05	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EF676008	EF676008	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-036g05	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EF676009	EF676009	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-037s05	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EF676010	EF676010	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-03g08	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EF676013	EF676013	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-045g05	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EF676015	EF676015	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-052g06	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EF676026	EF676026	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-143s07	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EU010120	EU010120	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-047g05	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EU010121	EU010121	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-043g05	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EU010122	EU010122	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-041.9g05	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EU010126	EU010126	18024912	ncbi-curated-srlv	Small ruminant lentivirus	It-007.5s03	Italy	1	B	2006
alignment/AL_SRLV_B/member/ncbi-curated-srlv/EU983109	EU983109	-	ncbi-curated-srlv	Caprine arthritis encephalitis virus	NIAH44058PCG	Thailand	1	B	2008
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/FJ195346	FJ195346	19339126	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus Ov496	496	Spain	1	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/FJ623121	FJ623121	22155513	ncbi-curated-srlv	Small ruminant lentivirus	1217	Poland	1	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/FJ623125	FJ623125	22155513	ncbi-curated-srlv	Small ruminant lentivirus	1	Poland	1	B	2008
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/GU120138	GU120138	22566005	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	Shanxi	China	1	B	2009
alignment/AL_SRLV_B/member/ncbi-curated-srlv/HQ158122	HQ158122	21639904	ncbi-curated-srlv	Small ruminant lentivirus	CBonnie	Canada	1	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/HQ158123	HQ158123	21639904	ncbi-curated-srlv	Small ruminant lentivirus	C30	Canada	1	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/HQ158124	HQ158124	21639904	ncbi-curated-srlv	Small ruminant lentivirus	C51	Canada	1	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/HQ158125	HQ158125	21639904	ncbi-curated-srlv	Small ruminant lentivirus	c69	Canada	1	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/HQ158126	HQ158126	21639904	ncbi-curated-srlv	Small ruminant lentivirus	c95	Canada	1	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/HQ158127	HQ158127	21639904	ncbi-curated-srlv	Small ruminant lentivirus	c5FC1	Canada	1	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/HQ158128	HQ158128	21639904	ncbi-curated-srlv	Small ruminant lentivirus	cFC2-8	Canada	1	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/HQ158129	HQ158129	21639904	ncbi-curated-srlv	Small ruminant lentivirus	cFC2-44	Canada	1	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/HQ158130	HQ158130	21639904	ncbi-curated-srlv	Small ruminant lentivirus	cFC4-12	Canada	1	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/HQ158131	HQ158131	21639904	ncbi-curated-srlv	Small ruminant lentivirus	cFC4-24	Canada	1	B	2004
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JF520393	JF520393	21562119	ncbi-curated-srlv	Caprine arthritis encephalitis virus	It-36384	Italy	-	B	2008
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JF520395	JF520395	21562119	ncbi-curated-srlv	Caprine arthritis encephalitis virus	It-8970	Italy	-	B	2009
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JF520396	JF520396	21562119	ncbi-curated-srlv	Caprine arthritis encephalitis virus	It-9762	Italy	-	B	2009
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JF520397	JF520397	21562119	ncbi-curated-srlv	Caprine arthritis encephalitis virus	It-68533	Italy	-	B	2009
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JN184360	JN184360	23375019	ncbi-curated-srlv	Small ruminant lentivirus	N-05/136	Spain	-	B	2005
alignment/AL_SRLV_B/member/ncbi-curated-srlv/JN184361	JN184361	23375019	ncbi-curated-srlv	Small ruminant lentivirus	N/146	Spain	-	B	2007
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861550	KF861550	-	ncbi-curated-srlv	Small ruminant lentivirus	14D-MG/Br	Brazil	-	B	2010
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861551	KF861551	-	ncbi-curated-srlv	Small ruminant lentivirus	47V-PI/Br	Brazil	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861552	KF861552	-	ncbi-curated-srlv	Small ruminant lentivirus	44W-CE/Br	Brazil	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861553	KF861553	-	ncbi-curated-srlv	Small ruminant lentivirus	39Q-PI/Br	Brazil	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861554	KF861554	-	ncbi-curated-srlv	Small ruminant lentivirus	17E-MG/Br	Brazil	-	B	2010
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861555	KF861555	-	ncbi-curated-srlv	Small ruminant lentivirus	Br200	Brazil	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861556	KF861556	-	ncbi-curated-srlv	Small ruminant lentivirus	Br29	Brazil	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861557	KF861557	-	ncbi-curated-srlv	Small ruminant lentivirus	51Z-BA/Br	Brazil	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861558	KF861558	-	ncbi-curated-srlv	Small ruminant lentivirus	18E-MG/Br	Brazil	-	B	2010
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861559	KF861559	-	ncbi-curated-srlv	Small ruminant lentivirus	19F-MG/Br	Brazil	-	B	2010
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861560	KF861560	-	ncbi-curated-srlv	Small ruminant lentivirus	30M-RJ/Br	Brazil	-	B	2010
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861561	KF861561	-	ncbi-curated-srlv	Small ruminant lentivirus	41S-MA/Br	Brazil	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861562	KF861562	-	ncbi-curated-srlv	Small ruminant lentivirus	BrMG1_02	Brazil	-	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861563	KF861563	-	ncbi-curated-srlv	Small ruminant lentivirus	BrMG2_03	Brazil	-	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861564	KF861564	-	ncbi-curated-srlv	Small ruminant lentivirus	BrPE1_01	Brazil	-	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861565	KF861565	-	ncbi-curated-srlv	Small ruminant lentivirus	37P-SP/Br	Brazil	-	B	2010
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861566	KF861566	-	ncbi-curated-srlv	Small ruminant lentivirus	42T-MA/Br	Brazil	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861567	KF861567	-	ncbi-curated-srlv	Small ruminant lentivirus	48Y-CE/Br	Brazil	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861568	KF861568	-	ncbi-curated-srlv	Small ruminant lentivirus	32N-RJ/Br	Brazil	-	B	2010
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861569	KF861569	-	ncbi-curated-srlv	Small ruminant lentivirus	6C-RN/09	Brazil	-	B	2009
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861570	KF861570	-	ncbi-curated-srlv	Small ruminant lentivirus	28L-RJ/10	Brazil	-	B	2009
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861571	KF861571	-	ncbi-curated-srlv	Small ruminant lentivirus	BrMG2_02	Brazil	-	B	1999
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KF861572	KF861572	-	ncbi-curated-srlv	Small ruminant lentivirus	Br198	Brazil	-	B	2011
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KT214469	KT214469	-	ncbi-curated-srlv	Caprine arthritis encephalitis virus	Sichuan	China	1	B	1993
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KT749878	KT749878	-	ncbi-curated-srlv	Caprine arthritis encephalitis virus	Shandong	China	1	B	1993
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/KT749879	KT749879	-	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	Shaanxi	China	1	B	1993
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KT749880	KT749880	-	ncbi-curated-srlv	Caprine arthritis encephalitis virus	guizhou	China	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KT749881	KT749881	-	ncbi-curated-srlv	Caprine arthritis encephalitis virus	gs-35V	China	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KX687990	KX687990	28331831	ncbi-curated-srlv	Caprine arthritis encephalitis virus	Caev Arg Ara	Argentina	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KY865008	KY865008	29505612	ncbi-curated-srlv	Small ruminant lentivirus	2991	Poland	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KY865019	KY865019	29505612	ncbi-curated-srlv	Small ruminant lentivirus	5675	Poland	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KY865025	KY865025	29505612	ncbi-curated-srlv	Small ruminant lentivirus	2461	Poland	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/KY865026	KY865026	29505612	ncbi-curated-srlv	Small ruminant lentivirus	2462	Poland	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/LC002526	LC002526	25655265	ncbi-curated-srlv	Caprine arthritis encephalitis virus	Philippine	Philippines	-	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554402	MG554402	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV001	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554410	MG554410	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV010	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554411	MG554411	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV014	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554412	MG554412	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV016	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554413	MG554413	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV017	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MG554414	MG554414	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV020	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/MG996440	MG996440	-	ncbi-refseqs-srlv	Small ruminant lentivirus	SRLV/B1/Goat/MX/INIFAP-1/2013	Mexico	1	B	2013
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MH374288	MH374288	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV042	Italy	1	B	2017
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MH374289	MH374289	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV_Taccone	Italy	1	B	-
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MH374290	MH374290	-	ncbi-curated-srlv	Small ruminant lentivirus	SRLV_To1.89	Italy	1	B	1989
alignment/AL_SRLV_B/member/ncbi-curated-srlv/MH936674	MH936674	-	ncbi-curated-srlv	Small ruminant lentivirus	BRMG CNPC	Italy	1	B	2015
alignment/AL_SRLV_B/member/ncbi-refseqs-srlv/NC_001463	NC_001463	2171210	ncbi-refseqs-srlv	Caprine arthritis encephalitis virus	-	United States	1	B	1974
